Station:;10488;;;;;;;;
Hauptfrucht:;Zuckerr黚e;Zwischenfrucht:;keine;;;;;;
2019;35;0,9;1;0;0;98,7;27,5;553;50
2019;36;0,4;0,5;0;0;98,1;27,4;552,5;50
2019;37;1;1,15;0;0;96,6;27,2;551,3;50
2019;38;0,4;0,48;2,5;0;99,2;27,6;553,3;50
2019;39;1,2;1,35;0;0;97,5;27,3;552;50
2019;40;1;1,06;0;0;96,1;27,1;550,9;50
2019;41;0,5;0,51;0;0;95,5;27;550,4;50
2019;42;0,5;0,56;4,5;0,4;100;27,7;554;50
2019;43;0,4;0,49;2,8;2,3;100;27,7;554;50
2019;44;0,5;0,52;0,3;0;99,8;27,7;553,8;50
2019;45;1,3;1,48;0;0;97,9;27,4;552,3;50
2019;46;1,6;1,75;0;0;95,7;27;550,6;50
2019;47;1,6;1,72;0;0;93,5;26,7;548,9;50
2019;48;1,6;1,62;0;0;91,4;26,3;547,2;50
2019;49;1,7;1,68;0;0;89,3;26;545,6;50
2019;50;1;1,02;0,7;0;88,9;25,9;545,2;50
2019;51;0,9;0,83;0;0;87,8;25,8;544,4;50
2019;52;0,6;0,54;5,2;0;93,7;26,7;549;50
2019;53;0,6;0,61;1,9;0;95,3;27;550,3;50
2019;54;1,3;1,52;0;0;93,3;26,6;548,7;50
2019;55;1,1;1,21;0;0;91,8;26,4;547,5;50
2019;56;1,8;1,92;0;0;89,4;26;545,6;50
2019;57;1,1;1,13;0;0;88;25,8;544,5;50
2019;58;2;1,89;0;0;85,6;25,4;542,6;50
2019;59;1,9;1,74;0;0;83,4;25,1;540,9;50
2019;60;0,6;0,53;4,6;0;88,5;25,9;544,9;50
2019;61;0,6;0,57;0,1;0;88;25,8;544,5;50
2019;62;0,7;0,69;0,2;0;87,4;25,7;544;50
2019;63;1;0,98;0,3;0;86,5;25,6;543,4;50
2019;64;0,9;0,86;3,7;0;90,2;26,2;546,3;50
2019;65;1,9;1,97;0;0;87,7;25,8;544,3;50
2019;66;0,8;0,84;0;0;86,6;25,6;543,4;50
2019;67;0,8;0,79;1,2;0;87,2;25,7;543,9;50
2019;68;1;0,95;3,2;0;90;26,1;546,1;50
2019;69;0,7;0,78;8,6;0;99,9;27,7;553,9;50
2019;70;0,9;1,04;6,2;5;100;27,7;554;50
2019;71;1;1,18;0;0;98,5;27,5;552,8;50
2019;72;1,4;1,61;0,1;0;96,6;27,2;551,3;50
2019;73;0,8;0,86;5,8;2,3;100;27,7;554;50
2019;74;1;1,15;3,7;2,6;100;27,7;554;50
2019;75;0,7;0,84;3,5;2,7;100;27,7;554;50
2019;76;2;2,33;1,7;0;99,1;27,6;553,3;50
2019;77;1,5;1,76;0,9;0;98;27,4;552,4;50
2019;78;1,1;1,19;0,8;0;97,5;27,3;552;50
2019;79;2,6;2,84;0;0;93,9;26,7;549,2;50
2019;80;2,6;2,77;0;0;90,4;26,2;546,4;50
2019;81;2,9;2,9;0;0;86,7;25,6;543,5;50
2019;82;3;2,82;0;0;83,1;25;540,7;50
2019;83;0,8;0,71;0;0;82,2;24,9;540;50
2019;84;1,2;1,07;4,6;0;86,7;25,6;543,5;50
2019;85;0,8;0,76;0,1;0;85,9;25,5;542,9;50
2019;86;0,8;0,81;0,3;0;85,3;25,4;542,4;50
2019;87;0,8;0,79;3,1;0;88,2;25,8;544,7;50
2019;88;1,8;1,82;0;0;85,9;25,5;542,9;50
2019;89;3,2;3,07;0;0;82;24,9;539,8;50
2019;90;1,5;1,27;0;0;80,4;24,6;538,5;50
2019;91;3;2,53;0;0;77,2;24,1;536;50
2019;92;3;2,37;0;0;74,2;23,6;533,6;50
2019;93;2,9;2,21;0;0;71,4;23,2;531,4;50
2019;94;3,6;2,64;0;0;68,1;22,7;528,8;50
2019;95;2,4;1,66;0;0;65,9;22,3;527,1;50
2019;96;3,4;2,24;0;0;63,1;21,9;524,9;50
2019;97;2,9;1,83;0;0;60,8;21,5;523;50
2019;98;3,5;2,14;0;0;58,1;21,1;520,9;50
2019;99;2,9;1,71;0;0;55,9;20,7;519,2;50
2019;100;3;1,66;0;0;53,8;20,4;517,5;50
2019;101;1,7;0,9;0;0;52,7;20,2;516,6;50
2019;102;0,8;0,43;0;0;52,1;20,1;516,2;50
2019;103;0,9;0,47;0;0;51,5;20;515,7;50
2019;104;1;0,5;1,2;0;52,4;20,2;516,4;50
2019;105;3,6;1,9;0;0;50;19,8;514,5;50
2019;106;3,8;1,9;0;0;47,6;19,4;512,6;50
2019;107;4;1,92;0;0;45,2;19;510,7;50
2019;108;4,2;1,94;0;0;42,7;18,7;508,8;50
2019;109;4,4;1,97;0;0;40,2;18,3;506,8;50
2019;110;4,4;1,87;0;0;37,9;17,9;504,9;50
2019;111;4,5;1,83;0;0;35,5;17,5;503,1;50
2019;112;4,3;1,69;0;0;33,4;17,2;501,4;50
2019;113;2,9;1,13;0;0;32;17;500,3;50
2019;114;4,2;1,59;0;0;30;16,6;498,7;50
2019;115;4,6;1,68;0;0;27,8;16,3;497;50
2019;116;4,2;1,48;14,7;0;44,6;19;510,3;50
2019;117;2;1,09;0,1;0;43,4;18,8;509,3;50
2019;118;1,7;0,94;0,2;0;42,5;18,6;508,6;50
2019;119;1,1;0,58;13,9;0;59,3;21,3;521,8;50
2019;120;3,8;3,24;0;0;55,2;20,6;518,6;50
2019;121;2,3;1,75;1,3;0;54,6;20,5;518,2;50
2019;122;2,7;2,03;0;0;52,1;20,1;516,1;50
2019;123;1,5;1,06;0,3;0;51,1;20;515,4;50
2019;124;1,1;0,73;9,2;0;61,9;21,7;523,9;50
2019;125;2,6;2,35;0;0;58,9;21,2;521,6;50
2019;126;1,7;1,38;0;0;57,2;20,9;520,2;50
2019;127;1,9;1,48;0,2;0;55,6;20,7;518,9;50
2019;128;3,3;2,51;0,3;0;52,8;20,2;516,7;50
2019;129;2,3;1,62;1;0;52;20,1;516,1;50
2019;130;2,2;1,51;0,1;0;50,3;19,8;514,7;50
2019;131;1,3;0,88;14,2;0;67,1;22,5;528;50
2019;132;2,8;2,89;3,4;0;67,8;22,6;528,5;50
2019;133;3,3;3,47;0;0;63,4;21,9;525,1;50
2019;134;2,7;2,56;2,2;0;62,9;21,8;524,7;50
2019;135;1,1;1,06;1,8;0;63,8;22;525,4;50
2019;136;1,2;1,14;5,3;0;69,1;22,8;529,6;50
2019;137;3,4;3,75;0;0;65,5;22,2;525,8;51,7
2019;138;4,7;4,43;0;0;60;21,4;521,4;51,7
2019;139;4,9;3,98;0;0;55,2;20,6;517,4;51,7
2019;140;1,8;1,29;0,7;0;54,4;20,5;516,8;51,7
2019;141;4,3;2,98;0,1;0;50,9;19,9;513,9;51,7
2019;142;1,4;0,86;7,8;0;59,4;21,3;520,9;51,7
2019;143;4;3,22;0;0;55,5;20,7;517,6;51,7
2019;144;4,2;3,03;0;0;51,7;20,1;514,6;51,7
2019;145;4,4;2,82;0;0;48,3;19,5;511,8;51,7
2019;146;5,2;3,04;0;0;44,6;18,9;508,8;51,7
2019;147;3,8;2,02;0;0;43,9;18,8;506,7;53,3
2019;148;1,5;0,74;7,8;0;52,3;20,2;513,8;53,3
2019;149;3,1;1,9;1,2;0;51,5;20;513,1;53,3
2019;150;5,2;3,13;0;0;47,8;19,4;510;53,3
2019;151;2,7;1,48;0;0;46;19,2;508,5;53,3
2019;152;5,4;2,81;0;0;42,7;18,6;505,7;53,3
2019;153;6,2;2,96;0;0;41;18,4;502,7;55
2019;154;6,3;2,8;0;0;37,8;17,9;499,9;55
2019;155;6,2;2,62;0;0;34,8;17,4;497,3;55
2019;156;6,4;2,6;0;0;31,8;16,9;494,7;55
2019;157;3,6;1,4;0,1;0;30,3;16,7;493,4;55
2019;158;4,3;1,64;2,6;0;31,4;16,9;494,4;55
2019;159;3,8;1,49;0,1;0;31,9;16,9;493;56,7
2019;160;5;1,97;0;0;29,7;16,6;491,1;56,7
2019;161;3,4;1,33;3,9;0;32,5;17;493,6;56,7
2019;162;4,6;1,92;6,8;0;39,8;18,2;498,5;58,3
2019;163;4,5;2,17;6,6;0;44,6;18,9;502,9;58,3
2019;164;4,8;2,58;0;0;41,8;18,5;500,3;58,3
2019;165;5,4;2,71;0;0;40,5;18,3;497,6;60
2019;166;5,5;2,52;0;0;37,9;17,9;495,1;60
2019;167;2,9;1,26;0,8;0;37,4;17,8;494,6;60
2019;168;6;2,6;0;0;34,6;17,4;492;60
2019;169;5,8;2,41;0;0;33,9;17,3;489,6;61,7
2019;170;4,6;1,89;0,3;0;32,3;17;488,1;61,7
2019;171;3,5;1,46;3,7;0;34,7;17,4;490,3;61,7
2019;172;4,9;2,11;0;0;34,3;17,3;488,2;63,3
2019;173;4,9;2,05;0;0;32,2;17;486,2;63,3
2019;174;6,2;2,54;0;0;31,5;16,9;483,6;65
2019;175;6,4;2,59;0;0;29;16,5;481,1;65
2019;176;6,7;2,62;0;0;28,3;16,4;478,4;66,7
2019;177;6,8;2,66;0;0;27,6;16,3;475,8;68,3
2019;178;6,3;2,45;0;0;27,1;16,2;473,3;70
2019;179;3,9;1,51;0;0;27,4;16,2;471,8;71,7
2019;180;6,3;2,46;0;0;25,3;15,9;469,4;71,7
2019;181;6,9;2,62;0;0;24,7;15,8;466,7;73,3
2019;182;4,4;1,68;0;0;25;15,8;465,1;75
2019;183;4,4;1,68;0;0;25,2;15,9;463,4;76,7
2019;184;4,4;1,72;0;0;25,4;15,9;461,7;78,3
2019;185;5,5;2,15;0;0;25,3;15,9;459,5;80
2019;186;2,3;0,89;0;0;26,1;16;458,6;81,7
2019;187;4,5;1,81;0,2;0;27,8;16,3;457;85
2019;188;2,8;1,21;2,1;0;31,2;16,8;457,9;88,3
2019;189;2,2;0,97;0,4;0;33,3;17,2;457,4;91,7
2019;190;1,6;0,91;6,4;0;39,3;18,1;462,9;95
2019;191;4,3;2,15;0;0;40;18,2;460,7;98,3
2019;192;2,6;1,31;0,2;0;41,2;18,4;459,6;101,7
2019;193;2,8;2,78;40,3;0;65,2;22,2;497,1;103,3
2019;194;1,8;1,76;7,9;0;69,4;22,9;503,3;105
2019;195;2,5;2,36;0,3;0;68,7;22,8;501,2;106,7
2019;196;1,5;1,43;0;0;68,3;22,7;499,8;108,3
2019;197;2,1;1,91;0;0;67,7;22,6;497,9;110
2019;198;3,6;3,21;0;0;66,4;22,4;494,7;111,7
2019;199;5,1;4,32;0;0;64,5;22,1;490,4;113,3
2019;200;2,1;1,73;0,8;0;64,4;22,1;489,4;115
2019;201;5,3;4,43;9;0;67,4;22,6;494;116,7
2019;202;4;3,4;1;0;66,1;22,3;491,6;116,7
2019;203;3,8;3,1;0;0;65;22,2;488,5;118,3
2019;204;6,1;4,8;0;0;62,4;21,8;483,7;118,3
2019;205;6,3;4,66;0;0;60,5;21,5;479;120
2019;206;6,3;4,46;0;0;58,1;21,1;474,6;120
2019;207;6,1;4,19;0;0;56,5;20,8;470,4;121,7
2019;208;5,6;3,77;0;0;54,5;20,5;466,6;121,7
2019;209;4,3;2,82;0,1;0;53,8;20,4;463,9;123,3
2019;210;4,2;2,73;0;0;52,4;20,2;461,2;123,3
2019;211;3,5;2,19;0;0;51,2;20;459;123,3
2019;212;3;1,88;0;0;50,3;19,8;457,1;123,3
2019;213;4,5;2,76;0;0;48,8;19,6;454,3;121,7
2019;214;2,8;1,7;0;0;47,9;19,5;452,6;121,7
2019;215;3,4;2,33;8,5;0;51,1;20;458,8;121,7
2019;216;4,4;2,8;0;0;49,7;19,8;456;120
2019;217;2,7;1,65;0;0;48,8;19,6;454,3;120
2019;218;3,5;2,14;0;0;47,7;19,4;452,2;118,3
2019;219;2,4;1,68;6,7;0;50,4;19,9;457,2;118,3
2019;220;4,8;2,99;0;0;48,8;19,6;454,2;116,7
2019;221;4,8;3,06;3,5;0;49,1;19,7;454,7;116,7
2019;222;2;1,45;5,5;0;51,3;20;458,7;115
2019;223;4,7;3,11;2,5;0;51;20;458,2;115
2019;224;1,8;1,14;0,1;0;50,5;19,9;457,1;113,3
2019;225;4,1;2,54;0;0;49;19,6;454,6;113,3
2019;226;4;2,39;0;0;47,7;19,4;452,2;111,7
2019;227;2,7;1,55;0;0;46,8;19,3;450,6;111,7
2019;228;2,8;1,58;0;0;45,9;19,2;449,1;110
2019;229;1,6;0,89;0;0;45,4;19,1;448,2;110
2019;230;3,4;2,29;9,1;0;49,4;19,7;455;108,3
2019;231;2,6;1,6;0;0;48,5;19,6;453,4;106,7
2019;232;2,4;1,54;2,9;0;49,4;19,7;454,7;105
2019;233;4,2;2,61;1;0;48,4;19,6;453,1;103,3
2019;234;4,4;2,62;0;0;46,8;19,3;450,5;101,7
2019;235;4,8;2,76;0;0;45,1;19;447,7;101,7
2019;236;4,4;2,43;0;0;43,6;18,8;445,3;100
2019;237;4,3;2,35;0,4;0;42,3;18,6;443,4;98,3
2019;238;4,2;2,19;0;0;40,9;18,4;441,2;96,7
2019;239;3,9;1,98;0;0;39,6;18,2;439,2;95
2019;240;3,5;1,77;0;0;38,4;18;437,5;93,3
2019;241;3,4;1,67;0;0;37,3;17,8;435,8;91,7
2019;242;3,3;1,57;0;0;36,2;17,6;434,2;91,7
2019;243;4,8;2,24;0;0;34,6;17,4;432;90
2019;244;2,8;1,46;4,3;0;36,6;17,7;434,8;88,3
2019;245;2,5;1,18;0;0;35,8;17,6;433,6;86,7
2019;246;3;1,38;0;0;34,8;17,4;432,2;85
2019;247;4,1;1,88;0;0;33,4;17,2;430,4;85
2019;248;2,4;1,05;0;0;32,6;17;429,3;83,3
2019;249;3,5;1,55;0;0;31,4;16,9;427,8;81,7
2019;250;1,1;0,64;3,5;0;33,6;17,2;430,6;81,7
2019;251;2,4;1,12;0,8;0;33,4;17,2;430,3;80
2019;252;1,1;1,37;19,5;0;48,1;19,5;448,4;78,3
2019;253;3;1,94;0;0;46,8;19,3;446,5;76,7
2019;254;3,6;2,22;0;0;45;19;444,2;76,7
2019;255;1,7;1,01;0;0;44,4;18,9;443,2;75
2019;256;1,5;0,85;0;0;43,7;18,8;442,4;75
2019;257;3,3;1,84;0;0;42,3;18,6;440,5;73,3
2019;258;3,2;1,74;0;0;40,8;18,4;438,8;73,3
2019;259;1;0,62;2,4;0;42,6;18,6;440,6;71,7
2019;260;1,5;0,84;1,2;0;43,1;18,7;441;70
2019;261;1,7;0,99;2,1;0;44,1;18,9;442,1;70
2019;262;1,8;1,01;0;0;43,4;18,8;441;68,3
2019;263;2,8;1,48;0;0;42;18,5;439,6;68,3
2019;264;3,2;1,64;0;0;40,6;18,3;437,9;66,7
2019;265;3,3;1,65;0;0;39,1;18,1;436,3;66,7
2019;266;2,8;1,34;0;0;37,9;17,9;434,9;65
2019;267;1,1;0,5;0;0;37,4;17,8;434,4;65
2019;268;1;0,53;1,4;0;38,3;18;435,3;63,3
2019;269;1,8;0,85;0,3;0;37,8;17,9;434,8;63,3
2019;270;0,9;0,64;4,8;0;42;18,5;439;63,3
2019;271;2,3;1,13;0;0;41;18,4;437,9;61,7
2019;272;1,1;0,55;0,2;0;40,6;18,3;437,6;61,7
2019;273;1,5;0,77;1,3;0;41,2;18,4;438,1;61,7
2019;274;1,3;0,69;2;0;42,7;18,6;439,4;60
2019;275;1;0,79;6,5;0;48,7;19,6;445,1;60
2019;276;1,1;0,69;1,5;0;49,6;19,7;445,9;60
2019;277;0,8;0,67;5,5;0;55,2;20,6;450,8;58,3
2019;278;0,7;0,93;20,2;0;76,2;23,9;470,1;58,3
2019;279;1;1,13;0;0;74,9;23,7;468,9;58,3
2019;280;2,1;2,32;0;0;72,4;23,3;466,6;58,3
2019;281;0,7;0,94;15,8;0;90;26,1;481,5;56,7
2019;282;1,6;1,8;0,2;0;88,2;25,8;479,9;56,7
2019;283;1,3;1,44;2,5;0;89,4;26;481;56,7
2019;284;1,3;1,51;0;0;87,8;25,8;479,5;56,7
2019;285;2,5;2,75;0;0;85;25,3;476,8;55
2019;286;2,3;2,37;0;0;82,3;24,9;474,4;55
2019;287;2,5;2,31;0;0;79,6;24,5;472,1;55
2019;288;2,2;1,95;0;0;77,4;24,1;470,2;55
2019;289;1,1;0,95;3,5;0;80,3;24,6;472,7;55
2019;290;1,1;0,98;0;0;79,3;24,4;471,7;53,3
2019;291;1,3;1,16;0,6;0;78,6;24,3;471,1;53,3
2019;292;0,7;0,6;0,8;0;78,8;24,3;471,3;53,3
2019;293;1,9;1,58;0;0;76,9;24,1;469,7;53,3
2019;294;1,6;1,3;0;0;75,4;23,8;468,4;53,3
2019;295;1,6;1,23;0;0;73,9;23,6;467,2;51,7
2019;296;1;0,77;0;0;72,9;23,4;466,4;51,7
2019;297;1,6;1,22;0;0;71,4;23,2;465,2;51,7
2019;298;1,4;1;0;0;70,2;23;464,2;51,7
2019;299;1,7;1,24;0;0;68,7;22,8;463;51,7
2019;300;0,9;0,62;1,2;0;69,4;22,9;463,6;50
2019;301;0,9;0,64;0;0;68,6;22,7;462,9;50
2019;302;0,8;0,52;0;0;68;22,6;462,4;50
2019;303;0,8;0,52;0;0;67,3;22,5;461,9;50
2019;304;1,2;0,83;0;0;66,2;22,4;461;50
2019;305;1,1;0,76;1,7;0;67,4;22,5;461,9;50
2019;306;0,7;0,48;1,2;0;68,3;22,7;462,7;50
2019;307;0,5;0,38;1,2;0;69,4;22,9;463,5;50
2019;308;0,7;0,53;4,4;0;74,3;23,6;467,4;50
2019;309;0,7;0,61;0;0;73,5;23,5;466,8;50
2019;310;0,7;0,59;0,2;0;73;23,4;466,4;50
2019;311;1,1;0,9;0;0;71,9;23,3;465,5;50
2019;312;0,5;0,4;0;0;71,4;23,2;465,1;50
2019;313;0,4;0,34;1,7;0;73;23,4;466,4;50
2019;314;0,9;0,75;0;0;72,1;23,3;465,6;50
2019;315;1;0,8;0;0;71,1;23,1;464,8;50
2019;316;0,4;0,31;0;0;70,7;23,1;464,5;50
2019;317;0,4;0,3;0,2;0;70,6;23;464,4;50
2019;318;1;0,74;0;0;69,6;22,9;463,7;50
2019;319;0,5;0,35;0;0;69,2;22,8;463,4;50
2019;320;0,8;0,58;0;0;68,4;22,7;462,8;50
2019;321;0,5;0,33;0,3;0;68,4;22,7;462,8;50
2019;322;0,4;0,3;7;0;77;24,1;469,5;50
2019;323;0,7;0,59;2,1;0;78,9;24,4;471;50
2019;324;0,4;0,35;1;0;79,7;24,5;471,7;50
2019;325;0,4;0,38;0;0;79,2;24,4;471,3;50
2019;326;0,8;0,76;0;0;78,2;24,3;470,5;50
2019;327;0,4;0,37;0;0;77,8;24,2;470,1;50
2019;328;0,8;0,77;0;0;76,8;24;469,4;50
2019;329;0,4;0,38;0;0;76,3;24;469;50
2019;330;0,3;0,3;0;0;75,9;23,9;468,7;50
2019;331;0,4;0,31;4,2;0;80,8;24,7;472,6;50
2019;332;0,5;0,54;0;0;80,1;24,6;472;50
2019;333;0,6;0,62;2,1;0;82;24,9;473,5;50
2019;334;0,4;0,36;0,6;0;82,2;24,9;473,7;50
2019;335;0,4;0,43;0;0;81,7;24,8;473,2;50
2019;336;0,3;0,32;0,2;0;81,6;24,8;473,1;50
2019;337;0,4;0,38;0;0;81,1;24,7;472,8;50
2019;338;0,8;0,77;0;0;80,1;24,6;472;50
2019;339;0,7;0,65;0;0;79,3;24,4;471,3;50
2019;340;0,7;0,66;0,9;0;79,6;24,5;471,6;50
2019;341;0,3;0,34;3,2;0;83,2;25;474,4;50
2019;342;0,4;0,44;1,1;0;84;25,2;475,1;50
2019;343;0,4;0,46;0,6;0;84,1;25,2;475,2;50
2019;344;0,5;0,55;0;0;83,4;25,1;474,6;50
2019;345;0,5;0,58;0;0;82,7;25;474;50
2019;346;0,3;0,3;0;0;82,3;24,9;473,7;50
2019;347;0,3;0,31;0,4;0;82,5;24,9;473,9;50
2019;348;0,3;0,33;3,1;0;85,9;25,5;476,6;50
2019;349;0,3;0,38;4,4;0;91;26,3;480,6;50
2019;350;0,4;0,47;0,1;0;90,6;26,2;480,3;50
2019;351;0,6;0,68;0;0;89,7;26,1;479,6;50
2019;352;0,3;0,38;0;0;89,2;26;479,2;50
2019;353;0,6;0,61;0;0;88,5;25,9;478,6;50
2019;354;0,7;0,79;0,3;0;87,9;25,8;478,1;50
2019;355;0,6;0,61;4,8;0;93,2;26,6;482,4;50
2019;356;0,3;0,39;0;0;92,7;26,6;482;50
2019;357;0,3;0,37;0,6;0;93;26,6;482,1;50
2019;358;0,4;0,43;3,4;0;96,7;27,2;485,1;50
2019;359;0,3;0,36;3,2;0;100;27,7;488;50
2019;360;0,3;0,35;1;0;100;27,7;488,6;50
2019;361;0,3;0,33;0,1;0;99,7;27,7;488,4;50
2019;362;0,3;0,31;0,4;0;99,9;27,7;488,5;50
2019;363;0,6;0,65;0;0;99,1;27,6;487,8;50
2019;364;0,4;0,42;0;0;98,5;27,5;487,4;50
2019;365;0,4;0,44;0;0;98;27,4;487;50
;;;;;;;;;
Station:;10488;;;;;;;;
Hauptfrucht:;Zuckerr黚e;Zwischenfrucht:;keine;;;;;;
Flexibilisierung:;keine;;;;;;;;
Jahr;Tag;PET;AET;SNKk;PERC;BOF;BOF;SWI;ZG
;mm;mm;mm;mm;%nFK;Vol%;mm;cm;
2020;1;0,5;0,59;0;0;97,2;27,3;486,4;50
2020;2;0,7;0,78;0;0;96,2;27,1;485,6;50
2020;3;0,3;0,33;1,3;0;97,5;27,3;486,6;50
2020;4;0,3;0,34;3,1;0;100;27,7;489,3;50
2020;5;0,4;0,45;0;0;99,4;27,6;488,9;50
2020;6;0,3;0,34;0;0;99;27,5;488,6;50
2020;7;0,3;0,37;0;0;98,5;27,5;488,2;50
2020;8;0,3;0,36;0,7;0;98,9;27,5;488,5;50
2020;9;0,3;0,39;8,4;0;100;27,7;496,5;50
2020;10;0,4;0,43;1,1;0;100;27,7;497,1;50
2020;11;0,3;0,39;1,4;0;100;27,7;498,2;50
2020;12;0,6;0,68;0;0;99,1;27,6;497,5;50
2020;13;0,3;0,38;0;0;98,7;27,5;497,1;50
2020;14;0,5;0,56;0;0;97,9;27,4;496,6;50
2020;15;0,5;0,59;0;0;97,2;27,3;496;50
2020;16;0,8;0,88;0;0;96,1;27,1;495,1;50
2020;17;0,9;0,92;0;0;94,9;26,9;494,2;50
2020;18;0,3;0,36;0,1;0;94,6;26,8;493,9;50
2020;19;0,3;0,34;0,1;0;94,3;26,8;493,7;50
2020;20;0,4;0,46;0;0;93,7;26,7;493,2;50
2020;21;0,8;0,87;0;0;92,6;26,5;492,3;50
2020;22;0,3;0,35;0;0;92,2;26,5;492;50
2020;23;0,3;0,33;0;0;91,7;26,4;491,7;50
2020;24;0,8;0,84;0;0;90,7;26,2;490,8;50
2020;25;0,3;0,29;0;0;90,3;26,2;490,5;50
2020;26;0,4;0,38;0;0;89,9;26,1;490,2;50
2020;27;0,8;0,76;0;0;88,9;25,9;489,4;50
2020;28;0,4;0,44;1,7;0;90,4;26,2;490,6;50
2020;29;0,4;0,43;0,9;0;91;26,3;491,1;50
2020;30;0,4;0,4;0,4;0;91;26,3;491,1;50
2020;31;0,5;0,5;0,2;0;90,7;26,2;490,8;50
2020;32;0,6;0,58;8,3;0;100;27,7;498,5;50
2020;33;0,4;0,49;5,4;0;100;27,7;503,4;50
2020;34;0,4;0,5;19,9;0;100;27,7;522,8;50
2020;35;0,5;0,56;14;0;100;27,7;536,2;50
2020;36;0,7;0,79;1,7;0;100;27,7;537,1;50
2020;37;0,4;0,45;0;0;99,4;27,6;536,6;50
2020;38;0,4;0,46;0,3;0;99,3;27,6;536,5;50
2020;39;1,2;1,36;0;0;97,5;27,3;535,1;50
2020;40;1,1;1,23;0;0;96;27,1;533,9;50
2020;41;0,6;0,63;7,2;0;100;27,7;540,4;50
2020;42;0,7;0,77;0,1;0;99,2;27,6;539,8;50
2020;43;0,6;0,63;0,3;0;98,8;27,5;539,5;50
2020;44;0,8;0,91;0,1;0;97,8;27,3;538,7;50
2020;45;0,5;0,55;1;0;98,3;27,4;539,1;50
2020;46;1,1;1,22;0;0;96,8;27,2;537,9;50
2020;47;0,6;0,63;0,1;0;96,1;27,1;537,4;50
2020;48;0,6;0,6;0,2;0;95,6;27;537;50
2020;49;1;1,09;0,1;0;94,4;26,8;536;50
2020;50;0,6;0,68;1;0;94,8;26,9;536,3;50
2020;51;0,6;0,68;0,4;0;94,5;26,8;536,1;50
2020;52;0,6;0,64;2,9;0;97,3;27,3;538,3;50
2020;53;0,8;0,92;0;0;96,1;27,1;537,4;50
2020;54;0,6;0,64;21,2;4;100;27,7;554;50
2020;55;0,7;0,81;2,2;1,4;100;27,7;554;50
2020;56;0,8;0,95;2,6;1,7;100;27,7;554;50
2020;57;0,6;0,74;2,5;1,8;100;27,7;554;50
2020;58;0,7;0,78;0,4;0;99,6;27,6;553,7;50
2020;59;0,8;0,9;2,8;1,5;100;27,7;554;50
2020;60;1;1,15;3,1;1,9;100;27,7;554;50
2020;61;1,1;1,3;0;0;98,4;27,4;552,7;50
2020;62;1;1,17;0;0;96,9;27,2;551,5;50
2020;63;0,6;0,63;0,3;0;96,5;27,1;551,2;50
2020;64;1,1;1,19;0,2;0;95,3;27;550,3;50
2020;65;1,9;1,98;0,4;0;93,3;26,6;548,7;50
2020;66;0,7;0,69;4;0;97,5;27,3;552;50
2020;67;0,8;0,87;2,1;0;99;27,5;553,2;50
2020;68;1,2;1,37;0;0;97,3;27,3;551,8;50
2020;69;0,8;0,88;1,2;0;97,7;27,3;552,2;50
2020;70;0,7;0,82;5,2;2,5;100;27,7;554;50
2020;71;0,8;0,91;7,6;6,7;100;27,7;554;50
2020;72;1,3;1,47;0,8;0;99,1;27,6;553,3;50
2020;73;1,3;1,45;1,8;0;99,5;27,6;553,6;50
2020;74;2,1;2,41;0;0;96,5;27,1;551,2;50
2020;75;2,2;2,43;0;0;93,4;26,7;548,8;50
2020;76;2,5;2,57;0;0;90,1;26,1;546,2;50
2020;77;1,6;1,54;0;0;88,2;25,8;544,7;50
2020;78;2,8;2,7;0;0;84,8;25,3;542;50
2020;79;1,8;1,65;0;0;82,7;25;540,3;50
2020;80;0,8;0,66;2,6;0;85,2;25,4;542,3;50
2020;81;1;0,95;0,1;0;84,1;25,2;541,4;50
2020;82;1,8;1,65;0;0;82;24,9;539,8;50
2020;83;2,2;1,92;0;0;79,6;24,5;537,9;50
2020;84;2,4;1,96;0;0;77,1;24,1;535,9;50
2020;85;2,5;1,97;0;0;74,6;23,7;533,9;50
2020;86;1,9;1,43;0;0;72,8;23,4;532,5;50
2020;87;2,9;2,17;0;0;70,1;23;530,3;50
2020;88;2,9;2,03;0;0;67,5;22,6;528,3;50
2020;89;0,9;0,6;1,5;0;68,7;22,8;529,3;50
2020;90;2;1,43;0;0;66,9;22,5;527,8;50
2020;91;1,5;1,01;0,2;0;65,9;22,3;527;50
2020;92;2,7;1,78;0;0;63,6;22;525,3;50
2020;93;2,7;1,69;0;0;61,5;21,6;523,6;50
2020;94;1,5;0,91;0;0;60,3;21,4;522,7;50
2020;95;1,5;0,93;0;0;59,2;21,2;521,7;50
2020;96;3,4;2,02;0;0;56,6;20,8;519,7;50
2020;97;3,9;2,19;0;0;53,8;20,4;517,5;50
2020;98;3,9;2,09;0;0;51,2;20;515,4;50
2020;99;4;2,05;0;0;48,6;19,6;513,4;50
2020;100;3,6;1,75;0;0;46,4;19,2;511,6;50
2020;101;3,1;1,46;0;0;44,5;18,9;510,2;50
2020;102;3,7;1,69;0;0;42,4;18,6;508,5;50
2020;103;3,6;1,6;0;0;40,4;18,3;506,9;50
2020;104;1,7;0,72;1,7;0;41,5;18,5;507,8;50
2020;105;2,6;1,14;0;0;40,1;18,2;506,7;50
2020;106;2,9;1,25;0;0;38,5;18;505,4;50
2020;107;4,1;1,72;0;0;36,3;17,6;503,7;50
