Station:;OO536;;;;;;;;
Hauptfrucht:;Wintergerste;Zwischenfrucht:;keine;;;;;;
2019;7;0,3;0,35;3,3;0;100;27,7;517,9;50
2019;8;0,3;0,36;11,2;0;100;27,7;528,7;50
2019;9;0,3;0,32;6,9;0;100;27,7;535,3;50
2019;10;0,3;0,31;5,5;0;100;27,7;540,4;50
2019;11;0,3;0,31;0,8;0;100;27,7;540,9;50
2019;12;0,3;0,35;2,5;0;100;27,7;543,1;50
2019;13;0,3;0,38;5,2;0;100;27,7;547,9;50
2019;14;0,3;0,37;1,3;0;100;27,7;548,8;50
2019;15;0,3;0,36;1,5;0;100;27,7;550;50
2019;16;0,3;0,37;0;0;99,5;27,6;549,6;50
2019;17;0,4;0,42;0,9;0;100;27,7;550,1;50
2019;18;0,4;0,49;0,4;0;99,9;27,7;550;50
2019;19;0,7;0,82;0;0;98,8;27,5;549,2;50
2019;20;0,7;0,77;0;0;97,9;27,4;548,4;50
2019;21;0,7;0,77;0;0;96,9;27,2;547,6;50
2019;22;0,7;0,75;0;0;95,9;27,1;546,9;50
2019;23;0,6;0,62;0;0;95,2;26,9;546,3;50
2019;24;0,2;0,26;0;0;94,8;26,9;546;50
2019;25;0,3;0,31;0;0;94,4;26,8;545,7;50
2019;26;0,3;0,36;5,1;0;100;27,7;550,4;50
2019;27;0,5;0,56;0,1;0;99,4;27,6;550;50
2019;28;0,6;0,71;0,9;0;99,6;27,6;550,1;50
2019;29;0,3;0,37;0;0;99,2;27,6;549,8;50
2019;30;0,7;0,84;0;0;98,1;27,4;548,9;50
2019;31;0,8;0,92;0;0;97;27,2;548;50
2019;32;0,3;0,37;1,2;0;98;27,4;548,8;50
2019;33;0,4;0,4;2,5;0;100;27,7;550,9;50
2019;34;0,3;0,41;17,9;14,4;100;27,7;554;50
2019;35;0,9;1,02;0;0;98,7;27,5;553;50
2019;36;0,4;0,49;0;0;98,1;27,4;552,5;50
2019;37;1,1;1,25;0;0;96,5;27,1;551,2;50
2019;38;0,4;0,46;0,7;0;96,8;27,2;551,4;50
2019;39;1,2;1,35;0;0;95;26,9;550,1;50
2019;40;1,1;1,18;0,1;0;93,7;26,7;549;50
2019;41;0,5;0,49;0;0;93,1;26,6;548,5;50
2019;42;0,6;0,58;3,5;0;96,8;27,2;551,5;50
2019;43;0,4;0,49;1;0;97,4;27,3;552;50
2019;44;0,4;0,51;0;0;96,8;27,2;551,5;50
2019;45;1,3;1,42;0;0;95;26,9;550;50
2019;46;1,7;1,8;0;0;92,7;26,5;548,2;50
2019;47;1,8;1,86;0;0;90,4;26,2;546,4;50
2019;48;1,8;1,74;0;0;88,1;25,8;544,6;50
2019;49;1,9;1,77;0;0;85,9;25,5;542,9;50
2019;50;1;0,97;0,4;0;85,2;25,4;542,3;50
2019;51;0,9;0,84;0;0;84,2;25,2;541,5;50
2019;52;0,6;0,5;1,7;0;85,6;25,4;542,6;50
2019;53;0,5;0,47;3,7;0;89,8;26,1;545,9;50
2019;54;1,2;1,28;0;0;88,1;25,8;544,6;50
2019;55;1,2;1,18;0;0;86,6;25,6;543,5;50
2019;56;1,9;1,84;0;0;84,3;25,2;541,6;50
2019;57;1,3;1,17;0;0;82,8;25;540,4;50
2019;58;2,1;1,81;0;0;80,6;24,6;538,6;50
2019;59;1,7;1,44;0,3;0;79,1;24,4;537,5;50
2019;60;0,6;0,51;3,3;0;82,7;25;540,3;50
2019;61;0,6;0,5;0;0;82,6;25;539,8;51,7
2019;62;0,9;0,77;0;0;81,7;24,8;539;51,7
2019;63;1;0,91;0,6;0;81,2;24,7;538,7;51,7
2019;64;0,9;0,77;1,3;0;81,9;24,8;539,2;51,7
2019;65;1,9;1,66;0;0;79,9;24,5;537,6;51,7
2019;66;1;0,84;0;0;79,5;24,5;536,7;53,3
2019;67;1;0,82;2,6;0;81,7;24,8;538,5;53,3
2019;68;1;0,86;1,4;0;82,3;24,9;539,1;53,3
2019;69;0,7;0,67;9,4;0;92,6;26,5;547,8;53,3
2019;70;1,1;1,27;2,3;0;93,9;26,7;548,8;53,3
2019;71;1,2;1,4;0;0;92,4;26,5;547,4;55
2019;72;1,5;1,65;0,1;0;90,7;26,2;545,9;55
2019;73;0,9;0,97;8,7;0;99,6;27,6;553,6;56,7
2019;74;1;1,21;3,3;1,7;100;27,7;554;56,7
2019;75;0,7;0,84;2,6;1,8;100;27,7;554;56,7
2019;76;2;2,25;1;0;98,6;27,5;552,7;58,3
2019;77;1,6;1,86;0,6;0;97,2;27,3;551,4;58,3
2019;78;1;1,16;0,1;0;96,1;27,1;550,4;58,3
2019;79;2,5;2,77;0;0;93,1;26,6;547,6;58,3
2019;80;2,9;2,97;0;0;89,8;26,1;544,6;58,3
2019;81;3;2,96;0;0;87;25,6;541,7;60
2019;82;3,1;2,93;0;0;83,9;25,2;538,7;60
2019;83;0,8;0,72;0;0;83,2;25;538;60
2019;84;1;0,92;2,3;0;84,6;25,3;539,4;60
2019;85;0,8;0,76;3,2;0;87,2;25,7;541,8;60
2019;86;0,8;0,78;0,2;0;86,9;25,6;541,3;61,7
2019;87;0,8;0,84;4,5;0;90,7;26,2;545;61,7
2019;88;1,9;2,01;0;0;88,6;25,9;542,9;61,7
2019;89;3,3;3,38;0;0;85,2;25,4;539,6;61,7
2019;90;1,6;1,47;0;0;84,1;25,2;538,1;63,3
2019;91;2,9;2,67;0;0;81,4;24,8;535,4;63,3
2019;92;2,8;2,43;0;0;79,5;24,5;533;65
2019;93;2,4;2,05;0;0;77,5;24,2;530,9;65
2019;94;3,4;2,85;0;0;74,8;23,7;528,1;65
2019;95;2,3;1,84;0,1;0;73,1;23,4;526,4;65
2019;96;3,3;2,56;0;0;70,6;23,1;523,8;65
2019;97;3,1;2,35;0;0;69,1;22,8;521,5;66,7
2019;98;3,6;2,68;0;0;66,6;22,4;518,8;66,7
2019;99;2,1;1,48;0;0;65,2;22,2;517,3;66,7
2019;100;2,4;1,68;0;0;63,6;21,9;515,6;66,7
2019;101;1,7;1,12;0;0;62,5;21,8;514,5;66,7
2019;102;0,8;0,54;0;0;62,9;21,8;514;68,3
2019;103;1,1;0,76;0;0;62,2;21,7;513,2;68,3
2019;104;0,9;0,63;2,8;0;65;22,2;515,3;70
2019;105;3,4;2,37;0;0;62,9;21,8;513;70
2019;106;3,6;2,44;0;0;60,7;21,5;510,5;70
2019;107;3,8;2,5;0;0;59,4;21,3;508;71,7
2019;108;4,1;2,63;0;0;57,1;20,9;505,4;71,7
2019;109;4,3;2,68;0;0;55,7;20,7;502,7;73,3
2019;110;4,4;2,67;0;0;53,4;20,3;500;73,3
2019;111;4,4;2,57;0;0;51,2;20;497,5;73,3
2019;112;4,2;2,38;0;0;50,3;19,8;495,1;75
2019;113;2,6;1,46;0;0;49;19,6;493,6;75
2019;114;4,2;2,32;0;0;48,2;19,5;491,3;76,7
2019;115;4,6;2,5;0;0;46,2;19,2;488,8;76,7
2019;116;3,8;2,25;7,2;0;51,3;20;493,7;78,3
2019;117;2,1;1,3;2,4;0;52,2;20,1;494,8;78,3
2019;118;1,8;1,08;0,1;0;51,4;20;493,8;78,3
2019;119;1,1;1,07;13,8;0;62,4;21,8;506,5;80
2019;120;3,9;2,98;0;0;60,1;21,4;503,5;80
2019;121;2,5;1,8;0,6;0;59,9;21,4;502,3;81,7
2019;122;3;2,1;0;0;58,3;21,1;500,2;81,7
2019;123;1,4;0,97;1;0;59,1;21,2;500,2;83,3
2019;124;1,1;1,02;8,7;0;65;22,2;507,9;83,3
2019;125;2,3;1,8;0;0;64,3;22,1;506,1;85
2019;126;1,8;1,33;0;0;63,3;21,9;504,7;85
2019;127;1,7;1,23;0;0;63,1;21,9;503,5;86,7
2019;128;3;2,19;0,7;0;62;21,7;502;86,7
2019;129;2,3;1,65;0,4;0;61,9;21,7;500,8;88,3
2019;130;2,6;1,78;0,1;0;60,7;21,5;499,1;88,3
2019;131;1,2;1,48;18,9;0;73,6;23,5;516,5;90
2019;132;2,5;2,3;3,5;0;75;23,7;517,7;91,7
2019;133;3,3;3,01;0;0;72,9;23,4;514,7;91,7
2019;134;2,8;2,52;0,9;0;72,3;23,3;513,1;93,3
2019;135;1,1;1,2;1,9;0;73,2;23,5;513,8;95
2019;136;1,2;1,53;4,3;0;75;23,8;516,5;95
2019;137;2,7;2,4;0;0;73,9;23,6;514,1;96,7
2019;138;4,9;4,25;0;0;71,1;23,1;509,9;96,7
2019;139;4,8;3,92;0;0;69,1;22,8;506;98,3
2019;140;1,7;1,64;1,9;0;69,2;22,8;506,2;98,3
2019;141;4,5;3,53;0;0;67,5;22,6;502,7;100
2019;142;1,3;1,33;1,8;0;67,8;22,6;503,1;100
2019;143;4,3;3,28;0;0;66,3;22,4;499,8;101,7
2019;144;4,4;3,29;0;0;64,2;22;496,5;101,7
2019;145;4,2;3,08;0;0;62,9;21,8;493,5;103,3
2019;146;5;3,56;0;0;61,4;21,6;489,9;105
2019;147;3,5;2,44;0;0;59,9;21,4;487,5;105
2019;148;1,5;1,96;9,1;0;64,8;22,1;494,6;106,7
2019;149;2,8;2,35;1,1;0;64;22;493,4;106,7
2019;150;5;3,73;0;0;62,4;21,8;489,7;108,3
2019;151;3,1;2,23;0;0;61,1;21,6;487,4;108,3
2019;152;5,7;3,98;0;0;59,4;21,3;483,4;110
2019;153;6,2;4,27;0;0;56,9;20,9;479,2;110
2019;154;6;4;0;0;54,6;20,5;475,2;110
2019;155;6;3,88;0;0;53,1;20,3;471,3;111,7
2019;156;6,3;3,95;0;0;50,9;19,9;467,3;111,7
2019;157;3,4;2,19;0,4;0;50,6;19,9;465,6;113,3
2019;158;4,1;3,07;2,1;0;50,1;19,8;464,6;113,3
2019;159;3,7;2,22;0;0;48,8;19,6;462,4;113,3
2019;160;4,8;2,86;0;0;48;19,5;459,5;115
2019;161;3,3;4,34;22,1;0;57,8;21;477,3;115
2019;162;4,3;5,53;22,3;0;67,5;22,6;494,1;116,7
2019;163;3,7;4,71;8,9;0;69,8;22,9;498,3;116,7
2019;164;4,3;4,53;3,2;0;69,5;22,9;497;118,3
2019;165;5,1;4,72;0;0;67;22,5;492,2;118,3
2019;166;5,1;4,47;0;0;65,1;22,2;487,8;120
2019;167;2,7;2,37;0,7;0;64,2;22;486,1;120
2019;168;5,8;4,71;0;0;62,2;21,7;481,4;121,7
2019;169;5,8;4,46;0;0;59,9;21,4;476,9;121,7
2019;170;4,5;3,28;0;0;58,2;21,1;473,6;121,7
2019;171;4,1;3,11;1;0;57,7;21;471,5;123,3
2019;172;4,1;2,79;0;0;56,2;20,8;468,7;123,3
2019;173;3,9;2,63;0;0;54,9;20,6;466,1;123,3
2019;174;6;3,95;0;0;52,9;20,3;462,1;123,3
2019;175;6,3;3,99;0;0;50,8;19,9;458,1;123,3
2019;176;6,7;4,12;0;0;48,7;19,6;454;121,7
2019;177;6,8;4,08;0;0;46,5;19,3;449,9;121,7
2019;178;6;3,48;0;0;44,7;19;446,5;121,7
2019;179;3,8;2,15;0;0;43,6;18,8;444,3;121,7
2019;180;6,3;3,49;0;0;41,8;18,5;440,8;120
2019;181;6,9;3,72;0;0;39,8;18,2;437,1;120
2019;182;4,1;2,17;0;0;38,7;18;434,9;118,3
2019;183;4,3;2,23;0;0;37,5;17,8;432,7;118,3
2019;184;4,6;2,31;0;0;36,2;17,6;430,4;116,7
2019;185;5,4;2,66;0;0;34,7;17,4;427,7;115
2019;186;2,2;1,06;0;0;34,1;17,3;426,7;113,3
2019;187;4,6;2,21;0;0;32,9;17,1;424,5;111,7
2019;188;2,4;1,88;2,2;0;33,1;17,1;424,8;110
2019;189;2;0,97;0,1;0;32,6;17;423,9;105
2019;190;1,5;1,06;1,1;0;32,6;17;423,9;100
2019;191;4,3;1,94;0;0;31,3;16,8;422;95
2019;192;2,2;2,28;3,7;0;32,3;17;423,5;88,3
2019;193;2,6;3,44;8,4;0;36,1;17,6;428,4;83,3
2019;194;2,3;2,96;20,6;0;50,3;19,8;446;80
2019;195;1,8;1,18;0;0;50,5;19,9;444,8;75
2019;196;1,5;1;0;0;50,7;19,9;443,8;70
2019;197;2,2;1,38;0;0;50,7;19,9;442,4;63,3
2019;198;3,8;2,27;0;0;48,8;19,6;440,2;60
2019;199;4,9;2,72;0;0;46;19,2;437,4;58,3
2019;200;2,1;1,25;0,8;0;45,6;19,1;437;56,7
2019;201;5,2;3,38;3,3;0;45,6;19,1;436,9;55
2019;202;3,7;1,83;0;0;43,5;18,8;435,1;55
2019;203;4;1,86;0;0;41,3;18,4;433,2;53,3
2019;204;6,2;2,76;0;0;38;17,9;430,4;53,3
2019;205;6,5;2,71;0;0;34,8;17,4;427,7;53,3
2019;206;6,4;2,52;0;0;31,7;16,9;425,2;51,7
2019;207;6,1;2,29;0;0;28,9;16,5;422,9;51,7
2019;208;5,6;2,02;0;0;26,3;16,1;420,9;50
2019;209;3,9;1,37;0;0;24,6;15,8;419,5;50
2019;210;4;1,37;0;0;22,9;15,5;418,2;50
2019;211;3;1;0;0;21,6;15,3;417,2;50
2019;212;2,7;0,88;0,1;0;20,6;15,2;416,4;50
2019;213;4,2;1,35;0;0;18,9;14,9;415;50
2019;214;2,6;0,81;1,9;0;20,3;15,1;416,1;50
2019;215;2,9;0,94;1,9;0;21,4;15,3;417;50
2019;216;3,9;1,29;0;0;19,8;15;415,7;50
2019;217;2,6;0,84;0;0;18,7;14,9;414,9;50
2019;218;3,6;1,13;0,4;0;17,8;14,7;414,2;50
2019;219;2;0,63;8,3;0;27,5;16,2;421,8;50
2019;220;4,6;1,78;0;0;25,2;15,9;420;50
2019;221;4,5;1,64;9,1;0;34,7;17,4;427,5;50
2019;222;2,2;1,03;0,7;0;34,3;17,3;427,2;50
2019;223;4,8;2,21;0,8;0;32,4;17;425,7;50
2019;224;1,8;0,79;0;0;31,4;16,9;424,9;50
2019;225;3,7;1,57;0;0;29,4;16,6;423,4;50
2019;226;3,6;1,45;0;0;27,9;16,3;421,9;51,7
2019;227;2,4;0,94;0;0;26,7;16,1;421;51,7
2019;228;2,5;0,95;0;0;25,6;15,9;420;51,7
2019;229;1,5;0,55;0;0;24,9;15,8;419,5;51,7
2019;230;3,5;1,27;11,4;0;37,3;17,8;429,6;51,7
2019;231;2,9;1,47;0;0;35,5;17,5;428,2;53,3
2019;232;2,4;1,17;3,9;0;38,7;18;430,8;53,3
2019;233;3,9;2,05;0,9;0;37,3;17,8;429,7;53,3
2019;234;4,6;2,34;0;0;34,6;17,4;427,3;55
2019;235;4,9;2,27;0;0;31,9;16,9;425,1;55
2019;236;4,4;1,91;0;0;29,9;16,6;423,2;56,7
2019;237;3,9;1,61;0;0;28,1;16,3;421,5;56,7
2019;238;3,4;1,35;1;0;27,9;16,3;421,2;58,3
2019;239;3,9;1,53;0;0;26,3;16,1;419,7;58,3
2019;240;3,6;1,36;0;0;25,1;15,9;418,3;60
2019;241;3,3;1,19;0;0;23,8;15,7;417,1;60
2019;242;3,2;1,15;2,1;0;25,1;15,9;418;61,7
2019;243;4,7;1,74;0;0;23,3;15,6;416,3;61,7
2019;244;3;1,09;7,5;0;29,9;16,6;422,7;61,7
2019;245;2,3;0,97;0;0;29,1;16,5;421,7;63,3
2019;246;3,3;1,36;0;0;27,7;16,3;420,4;63,3
2019;247;4,1;1,64;0;0;26,1;16;418,7;63,3
2019;248;2,1;0,82;0;0;25,5;15,9;417,9;65
2019;249;3,5;1,34;0;0;24,2;15,7;416,6;65
2019;250;1,1;0,42;2,4;0;26,4;16,1;418,6;66,7
2019;251;1,8;0,7;1,5;0;27,2;16,2;419,4;66,7
2019;252;1;0,63;32,5;0;57,4;21;451,2;66,7
2019;253;2,8;2,42;0;0;54,6;20,5;448,8;68,3
2019;254;3,7;2,91;0;0;51,9;20,1;445,9;68,3
2019;255;1,9;1,45;0;0;50,2;19,8;444,4;70
2019;256;1,6;1,13;0;0;49,2;19,7;443,3;70
2019;257;3,1;2,15;0;0;47;19,3;441,2;71,7
2019;258;3,3;2,17;0;0;45;19;439;71,7
2019;259;1;0,66;5,1;0;48,9;19,6;443,4;71,7
2019;260;1,6;1,09;0,6;0;48,2;19,5;442,9;73,3
2019;261;2;1,32;0;0;47;19,3;441,5;73,3
2019;262;1,6;1,04;0;0;45,9;19,1;440,5;75
2019;263;2,8;1,76;0;0;44,4;18,9;438,7;75
2019;264;3,3;2;0;0;42,7;18,6;436,7;75
2019;265;3,3;1,92;0;0;41;18,4;434,8;76,7
2019;266;2,5;1,39;0;0;39,8;18,2;433,4;76,7
2019;267;1,2;0,67;0,1;0;39,3;18,1;432,9;76,7
2019;268;1,2;0,67;2,2;0;40,5;18,3;434,4;78,3
2019;269;1,9;1,06;1,7;0;41;18,4;435;78,3
2019;270;1;0,57;2,9;0;42,7;18,6;437,3;80
2019;271;2,2;1,31;0;0;41,6;18,5;436;80
2019;272;1,3;0,74;0,3;0;41,3;18,4;435,6;80
2019;273;1,6;0,9;0,2;0;40,7;18,3;434,9;81,7
2019;274;1,8;1,01;3,2;0;42,3;18,6;437;81,7
2019;275;1;0,65;5,8;0;46,1;19,2;442,2;83,3
2019;276;1,1;0,73;0,6;0;46;19,2;442;83,3
2019;277;0,9;0,64;7,8;0;51,9;20,1;449,2;81,7
2019;278;0,7;0,62;12,2;0;60,9;21,5;460,8;81,7
2019;279;1;0,9;0;0;60,8;21,5;459,9;80
2019;280;2;1,79;0;0;60;21,4;458,1;78,3
2019;281;0,7;0,7;10,7;0;68,8;22,8;468,1;76,7
2019;282;1,4;1,43;0;0;67,6;22,6;466,7;76,7
2019;283;1,4;1,36;1,7;0;68,6;22,7;466,9;75
2019;284;1,3;1,32;0;0;67,5;22,6;465,6;75
2019;285;2,5;2,46;0,2;0;66,2;22,4;463,4;73,3
2019;286;2,2;2,09;0;0;64,4;22,1;461,3;73,3
2019;287;2,5;2,25;0;0;63;21,9;459;71,7
2019;288;2,2;1,89;0;0;61,4;21,6;457,2;71,7
2019;289;1,2;0,98;1,9;0;62,7;21,8;458;70
2019;290;1,1;0,93;0;0;62,3;21,8;457,1;68,3
2019;291;1,5;1,24;2,1;0;63,1;21,9;458;68,3
2019;292;0,7;0,57;1,7;0;64,7;22,1;459;66,7
2019;293;1,8;1,51;0;0;63,7;22;457,5;65
2019;294;1,3;1,03;0;0;62,7;21,8;456,5;65
2019;295;1,6;1,25;0;0;62;21,7;455,3;63,3
2019;296;1,4;1,07;0;0;61,3;21,6;454,2;61,7
2019;297;1,5;1,15;0;0;60,5;21,5;453;60
2019;298;1,2;0,85;0;0;59,9;21,4;452,2;58,3
2019;299;1,8;1,22;0;0;58,6;21,2;451;58,3
2019;300;0,9;0,61;5,1;0;63,8;22;455,4;56,7
2019;301;0,9;0,67;0;0;63;21,9;454,7;56,7
2019;302;0,7;0,51;0;0;62,9;21,8;454,2;55
2019;303;1,2;0,86;0;0;61,9;21,7;453,4;55
2019;304;1,3;0,9;0;0;60,8;21,5;452,5;55
2019;305;1,1;0,78;1,2;0;61,7;21,6;452,9;53,3
2019;306;0,9;0,6;0,7;0;61,7;21,7;453;53,3
2019;307;0,5;0,39;1,5;0;63,1;21,9;454,1;53,3
2019;308;0,9;0,69;3,5;0;66,5;22,4;456,9;53,3
2019;309;0,6;0,51;0,1;0;66,4;22,4;456,5;51,7
2019;310;0,8;0,6;0;0;65,7;22,3;455,9;51,7
2019;311;1;0,79;0;0;64,7;22,1;455,2;51,7
2019;312;0,6;0,43;0,4;0;64,8;22,1;455,2;51,7
2019;313;0,4;0,32;0,1;0;64,5;22,1;455;51,7
2019;314;0,9;0,69;0;0;63,6;22;454,3;51,7
2019;315;1,1;0,76;0;0;63;21,9;453,5;50
2019;316;0,4;0,29;0;0;62,7;21,8;453,2;50
2019;317;0,4;0,28;0;0;62,3;21,7;452,9;50
2019;318;1;0,68;0;0;61,5;21,6;452,3;50
2019;319;0,6;0,38;0;0;61;21,5;451,9;50
2019;320;0,6;0,42;0;0;60,5;21,5;451,5;50
2019;321;0,4;0,27;1,7;0;62,2;21,7;452,8;50
2019;322;0,4;0,33;5,9;0;69,3;22,9;458,5;50
2019;323;0,7;0,58;4,4;0;74,1;23,6;462,3;50
2019;324;0,4;0,35;1,8;0;75,9;23,9;463,7;50
2019;325;0,4;0,4;0,9;0;76,5;24;464,2;50
2019;326;0,9;0,87;0;0;75,4;23,8;463,3;50
2019;327;0,5;0,51;0;0;74,8;23,7;462,8;50
2019;328;0,7;0,72;0;0;73,9;23,6;462,1;50
2019;329;0,5;0,46;0;0;73,3;23,5;461,6;50
2019;330;0,4;0,33;0;0;72,9;23,4;461,3;50
2019;331;0,4;0,36;5,2;0;79;24,4;466,1;50
2019;332;0,5;0,53;0,1;0;78,4;24,3;465,7;50
2019;333;0,7;0,74;3;0;81,3;24,7;467,9;50
2019;334;0,4;0,44;0,7;0;81,5;24,8;468,1;50
2019;335;0,4;0,5;0;0;80,9;24,7;467,6;50
2019;336;0,3;0,34;0,3;0;80,9;24,7;467,6;50
2019;337;0,4;0,48;0,2;0;80,6;24,6;467,4;50
2019;338;0,8;0,85;0;0;79,5;24,5;466,5;50
2019;339;0,7;0,75;0;0;78,6;24,3;465,8;50
2019;340;0,7;0,73;0,9;0;78,7;24,3;465,9;50
2019;341;0,3;0,37;0,9;0;79,4;24,4;466,4;50
2019;342;0,4;0,44;0,6;0;79,5;24,5;466,5;50
2019;343;0,6;0,69;1,7;0;80,7;24,7;467,5;50
2019;344;0,4;0,45;0;0;80,2;24,6;467;50
2019;345;0,4;0,47;0;0;79,6;24,5;466,6;50
2019;346;0,3;0,32;0,1;0;79,3;24,4;466,4;50
2019;347;0,4;0,45;2,3;0;81,7;24,8;468,2;50
2019;348;0,3;0,37;4,6;0;87;25,7;472,5;50
2019;349;0,4;0,41;4;0;91,5;26,4;476;50
2019;350;0,4;0,51;0,1;0;91;26,3;475,6;50
2019;351;0,7;0,8;0;0;90;26,1;474,8;50
2019;352;0,4;0,39;0;0;89,5;26;474,4;50
2019;353;0,6;0,61;0;0;88,7;25,9;473,8;50
2019;354;0,7;0,79;0,2;0;88;25,8;473,2;50
2019;355;0,6;0,65;3,1;0;91,1;26,3;475,7;50
2019;356;0,3;0,35;0,2;0;90,9;26,3;475,5;50
2019;357;0,3;0,39;1,2;0;92;26,4;476,4;50
2019;358;0,4;0,44;2,4;0;94,5;26,8;478,3;50
2019;359;0,3;0,36;2,3;0;96,9;27,2;480,3;50
2019;360;0,3;0,36;0,9;0;97,6;27,3;480,8;50
2019;361;0,3;0,33;0,6;0;97,9;27,4;481;50
2019;362;0,3;0,3;0,1;0;97,7;27,3;480,9;50
2019;363;0,6;0,71;0;0;96,8;27,2;480,1;50
2019;364;0,5;0,53;0;0;96,1;27,1;479,6;50
2019;365;0,3;0,36;0;0;95,6;27;479,3;50
;;;;;;;;;
Station:;OO536;;;;;;;;
Hauptfrucht:;Wintergerste;Zwischenfrucht:;keine;;;;;;
Flexibilisierung:;keine;;;;;;;;
Jahr;Tag;PET;AET;SNKk;PERC;BOF;BOF;SWI;ZG
;mm;mm;mm;mm;%nFK;Vol%;mm;cm;
2020;1;0,7;0,75;0;0;94,7;26,9;478,5;50
2020;2;0,8;0,85;0;0;93,6;26,7;477,7;50
2020;3;0,3;0,34;1,7;0;95,3;27;479;50
2020;4;0,3;0,33;2,1;0;97,5;27,3;480,7;50
2020;5;0,3;0,33;0;0;97,1;27,2;480,4;50
2020;6;0,3;0,34;0;0;96,7;27,2;480,1;50
2020;7;0,4;0,4;0;0;96,2;27,1;479,7;50
2020;8;0,3;0,37;1,1;0;97,1;27,2;480,4;50
2020;9;0,4;0,42;4,7;0;100;27,7;484,7;50
2020;10;0,4;0,5;1;0;100;27,7;485,2;50
2020;11;0,4;0,5;0,4;0;99,9;27,7;485,1;50
2020;12;0,6;0,72;0;0;99;27,5;484,4;50
2020;13;0,3;0,39;0;0;98,5;27,5;484;50
2020;14;0,5;0,58;0;0;97,8;27,4;483,5;50
2020;15;0,7;0,74;0,1;0;97;27,2;482,8;50
2020;16;1;1,05;0;0;95,7;27;481,8;50
2020;17;0,9;0,97;0;0;94,4;26,8;480,8;50
2020;18;0,3;0,36;0;0;94;26,7;480,4;50
2020;19;0,3;0,33;0,8;0;94,5;26,8;480,9;50
2020;20;0,5;0,53;0;0;93,9;26,7;480,4;50
2020;21;0,9;0,92;0;0;92,7;26,5;479,4;50
2020;22;0,4;0,39;0;0;92,2;26,5;479;50
2020;23;0,4;0,37;0;0;91,7;26,4;478,7;50
2020;24;0,9;0,88;0;0;90,6;26,2;477,8;50
2020;25;0,3;0,28;0;0;90,3;26,2;477,5;50
2020;26;0,3;0,34;0,1;0;90;26,1;477,3;50
2020;27;0,9;0,89;0;0;88,8;25,9;476,4;50
2020;28;0,4;0,41;2,2;0;91,1;26,3;478,2;50
2020;29;0,4;0,39;0,2;0;90,9;26,3;478;50
2020;30;0,4;0,44;0,1;0;90,5;26,2;477,7;50
2020;31;0,5;0,55;2,1;0;92,4;26,5;479,2;50
2020;32;0,6;0,61;4,5;0;97,4;27,3;483,1;50
2020;33;0,5;0,61;7;0;100;27,7;489,5;50
2020;34;0,5;0,56;10,6;0;100;27,7;499,5;50
2020;35;0,4;0,52;16,7;0;100;27,7;515,7;50
2020;36;0,5;0,63;3,3;0;100;27,7;518,4;50
2020;37;0,4;0,45;0;0;99,4;27,6;518;50
2020;38;0,4;0,46;0,1;0;99;27,5;517,6;50
2020;39;1,2;1,37;0;0;97,3;27,3;516,2;50
2020;40;1,2;1,3;0,1;0;95,7;27;515;50
2020;41;0,6;0,72;10;0;100;27,7;524,3;50
2020;42;0,6;0,74;0,7;0;99,9;27,7;524,3;50
2020;43;0,5;0,55;0,1;0;99,3;27,6;523,8;50
2020;44;0,7;0,8;0,9;0;99,4;27,6;523,9;50
2020;45;0,5;0,53;2,1;0;100;27,7;525,5;50
2020;46;1;1,14;0;0;98,6;27,5;524,3;50
2020;47;0,6;0,66;0,2;0;98;27,4;523,9;50
2020;48;0,6;0,62;0,7;0;98;27,4;523,9;50
2020;49;1;1,14;0,6;0;97,3;27,3;523,3;50
2020;50;0,6;0,66;1,3;0;98,1;27,4;524;50
2020;51;0,5;0,59;0,4;0;97,9;27,4;523,8;50
2020;52;0,7;0,81;4,7;0;100;27,7;527,8;50
2020;53;0,8;0,9;0,2;0;99,1;27,6;527,1;50
2020;54;0,6;0,67;8,7;0;100;27,7;535,1;50
2020;55;0,8;0,94;1,9;0;100;27,7;536;50
2020;56;0,8;0,97;0,7;0;99,6;27,6;535,7;50
2020;57;0,8;0,87;3,5;0;100;27,7;538,4;50
2020;58;0,9;1,04;0,9;0;99,8;27,7;538,2;50
2020;59;0,7;0,77;0,1;0;99;27,5;537,5;50
2020;60;1;1,15;5,8;0;100;27,7;542,2;50
2020;61;1,3;1,47;0;0;97,9;27,4;540,8;51,7
2020;62;1,2;1,37;0;0;96,2;27,1;539,4;51,7
2020;63;0,6;0,62;1,1;0;96,8;27,2;539,9;51,7
2020;64;1,2;1,36;0;0;95,1;26,9;538,5;51,7
2020;65;1,8;1,91;0,8;0;93,7;26,7;537,4;51,7
2020;66;0,7;0,77;2,8;0;95,9;27,1;539,3;53,3
2020;67;0,8;0,91;2,1;0;97,3;27,3;540,5;53,3
2020;68;1,1;1,26;0;0;95,9;27;539,3;53,3
2020;69;0,8;0,94;1;0;95,9;27,1;539,3;53,3
2020;70;0,7;0,76;2,5;0;98;27,4;541,1;53,3
2020;71;0,7;0,88;9;0;100;27,7;549,2;55
2020;72;1,5;1,73;2,3;0;100;27,7;549,8;55
2020;73;1,4;1,63;0,3;0;98,4;27,5;548,5;56,7
2020;74;2,1;2,4;0;0;95,8;27;546,1;56,7
2020;75;2,3;2,51;0;0;93;26,6;543,6;56,7
